season,week,type,home_team,away_team,home_score,away_score,total,game_id
2009,1,reg,PIT,TEN,13,10,23,2009091000
2009,1,reg,CLE,MIN,20,34,54,2009091304
2009,1,reg,NO,DET,45,27,72,2009091307
2009,1,reg,TB,DAL,21,34,55,2009091308
2009,1,reg,HOU,NYJ,7,24,31,2009091305
2009,1,reg,IND,JAC,14,12,26,2009091306
2009,1,reg,CIN,DEN,7,12,19,2009091303
2009,1,reg,CAR,PHI,10,38,48,2009091302
2009,1,reg,BAL,KC,38,24,62,2009091301
2009,1,reg,ATL,MIA,19,7,26,2009091300
2009,1,reg,ARI,SF,16,20,36,2009091309
2009,1,reg,SEA,STL,28,0,28,2009091311
2009,1,reg,NYG,WAS,23,17,40,2009091310
2009,1,reg,GB,CHI,21,15,36,2009091312
2009,1,reg,NE,BUF,25,24,49,2009091400
2009,1,reg,OAK,SD,20,24,44,2009091401
2009,2,reg,ATL,CAR,28,20,48,2009092000
2009,2,reg,DET,MIN,13,27,40,2009092001
2009,2,reg,WAS,STL,9,7,16,2009092008
2009,2,reg,TEN,HOU,31,34,65,2009092007
2009,2,reg,PHI,NO,22,48,70,2009092006
2009,2,reg,NYJ,NE,16,9,25,2009092005
2009,2,reg,KC,OAK,10,13,23,2009092004
2009,2,reg,JAC,ARI,17,31,48,2009092003
2009,2,reg,GB,CIN,24,31,55,2009092002
2009,2,reg,SF,SEA,23,10,33,2009092010
2009,2,reg,BUF,TB,33,20,53,2009092009
2009,2,reg,SD,BAL,26,31,57,2009092013
2009,2,reg,DEN,CLE,27,6,33,2009092012
2009,2,reg,CHI,PIT,17,14,31,2009092011
2009,2,reg,DAL,NYG,31,33,64,2009092014
2009,2,reg,MIA,IND,23,27,50,2009092100
2009,3,reg,BAL,CLE,34,3,37,2009092700
2009,3,reg,NYJ,TEN,24,17,41,2009092711
2009,3,reg,DET,WAS,19,14,33,2009092702
2009,3,reg,HOU,JAC,24,31,55,2009092703
2009,3,reg,MIN,SF,27,24,51,2009092704
2009,3,reg,NE,ATL,26,10,36,2009092705
2009,3,reg,TB,NYG,0,24,24,2009092708
2009,3,reg,PHI,KC,34,14,48,2009092706
2009,3,reg,STL,GB,17,36,53,2009092707
2009,3,reg,BUF,NO,7,27,34,2009092709
2009,3,reg,SEA,CHI,19,25,44,2009092710
2009,3,reg,CIN,PIT,23,20,43,2009092701
2009,3,reg,SD,MIA,23,13,36,2009092713
2009,3,reg,OAK,DEN,3,23,26,2009092712
2009,3,reg,ARI,IND,10,31,41,2009092714
2009,3,reg,DAL,CAR,21,7,28,2009092800
2009,4,reg,CHI,DET,48,24,72,2009100400
2009,4,reg,CLE,CIN,20,23,43,2009100401
2009,4,reg,HOU,OAK,29,6,35,2009100402
2009,4,reg,IND,SEA,34,17,51,2009100403
2009,4,reg,JAC,TEN,37,17,54,2009100404
2009,4,reg,KC,NYG,16,27,43,2009100405
2009,4,reg,NE,BAL,27,21,48,2009100406
2009,4,reg,WAS,TB,16,13,29,2009100407
2009,4,reg,MIA,BUF,38,10,48,2009100408
2009,4,reg,NO,NYJ,24,10,34,2009100409
2009,4,reg,DEN,DAL,17,10,27,2009100410
2009,4,reg,SF,STL,35,0,35,2009100411
2009,4,reg,PIT,SD,38,28,66,2009100412
2009,4,reg,MIN,GB,30,23,53,2009100500
2009,5,reg,STL,MIN,10,38,48,2009101107
2009,5,reg,PHI,TB,33,14,47,2009101106
2009,5,reg,KC,DAL,20,26,46,2009101104
2009,5,reg,DET,PIT,20,28,48,2009101103
2009,5,reg,CAR,WAS,20,17,37,2009101102
2009,5,reg,BUF,CLE,3,6,9,2009101101
2009,5,reg,NYG,OAK,44,7,51,2009101105
2009,5,reg,BAL,CIN,14,17,31,2009101100
2009,5,reg,SF,ATL,10,45,55,2009101108
2009,5,reg,SEA,JAC,41,0,41,2009101111
2009,5,reg,DEN,NE,20,17,37,2009101110
2009,5,reg,ARI,HOU,28,21,49,2009101109
2009,5,reg,TEN,IND,9,31,40,2009101112
2009,5,reg,MIA,NYJ,31,27,58,2009101200
2009,6,reg,CIN,HOU,17,28,45,2009101800
2009,6,reg,GB,DET,26,0,26,2009101801
2009,6,reg,JAC,STL,23,20,43,2009101802
2009,6,reg,MIN,BAL,33,31,64,2009101803
2009,6,reg,NO,NYG,48,27,75,2009101804
2009,6,reg,PIT,CLE,27,14,41,2009101805
2009,6,reg,TB,CAR,21,28,49,2009101806
2009,6,reg,WAS,KC,6,14,20,2009101807
2009,6,reg,OAK,PHI,13,9,22,2009101808
2009,6,reg,SEA,ARI,3,27,30,2009101809
2009,6,reg,NE,TEN,59,0,59,2009101810
2009,6,reg,NYJ,BUF,13,16,29,2009101811
2009,6,reg,ATL,CHI,21,14,35,2009101812
2009,6,reg,SD,DEN,23,34,57,2009101900
2009,7,reg,TB,NE,7,35,42,2009102506
2009,7,reg,STL,IND,6,42,48,2009102505
2009,7,reg,PIT,MIN,27,17,44,2009102504
2009,7,reg,KC,SD,7,37,44,2009102503
2009,7,reg,HOU,SF,24,21,45,2009102502
2009,7,reg,CLE,GB,3,31,34,2009102501
2009,7,reg,OAK,NYJ,0,38,38,2009102508
2009,7,reg,CAR,BUF,9,20,29,2009102507
2009,7,reg,MIA,NO,34,46,80,2009102510
2009,7,reg,DAL,ATL,37,21,58,2009102509
2009,7,reg,CIN,CHI,45,10,55,2009102500
2009,7,reg,NYG,ARI,17,24,41,2009102511
2009,7,reg,WAS,PHI,17,27,44,2009102600
2009,8,reg,BAL,DEN,30,7,37,2009110100
2009,8,reg,BUF,HOU,10,31,41,2009110101
2009,8,reg,CHI,CLE,30,6,36,2009110102
2009,8,reg,DAL,SEA,38,17,55,2009110103
2009,8,reg,DET,STL,10,17,27,2009110104
2009,8,reg,IND,SF,18,14,32,2009110106
2009,8,reg,PHI,NYG,40,17,57,2009110111
2009,8,reg,NYJ,MIA,25,30,55,2009110107
2009,8,reg,SD,OAK,24,16,40,2009110108
2009,8,reg,TEN,JAC,30,13,43,2009110109
2009,8,reg,ARI,CAR,21,34,55,2009110110
2009,8,reg,GB,MIN,26,38,64,2009110105
2009,8,reg,NO,ATL,35,27,62,2009110200
2009,9,reg,ATL,WAS,31,17,48,2009110800
2009,9,reg,CHI,ARI,21,41,62,2009110801
2009,9,reg,CIN,BAL,17,7,24,2009110802
2009,9,reg,IND,HOU,20,17,37,2009110803
2009,9,reg,JAC,KC,24,21,45,2009110804
2009,9,reg,NE,MIA,27,17,44,2009110805
2009,9,reg,TB,GB,38,28,66,2009110806
2009,9,reg,NO,CAR,30,20,50,2009110807
2009,9,reg,SEA,DET,32,20,52,2009110808
2009,9,reg,NYG,SD,20,21,41,2009110809
2009,9,reg,SF,TEN,27,34,61,2009110810
2009,9,reg,PHI,DAL,16,20,36,2009110811
2009,9,reg,DEN,PIT,10,28,38,2009110900
2009,10,reg,SF,CHI,10,6,16,2009111200
2009,10,reg,CAR,ATL,28,19,47,2009111500
2009,10,reg,WAS,DEN,27,17,44,2009111507
2009,10,reg,TEN,BUF,41,17,58,2009111506
2009,10,reg,STL,NO,23,28,51,2009111505
2009,10,reg,PIT,CIN,12,18,30,2009111504
2009,10,reg,NYJ,JAC,22,24,46,2009111503
2009,10,reg,MIA,TB,25,23,48,2009111501
2009,10,reg,MIN,DET,27,10,37,2009111502
2009,10,reg,OAK,KC,10,16,26,2009111508
2009,10,reg,GB,DAL,17,7,24,2009111510
2009,10,reg,ARI,SEA,31,20,51,2009111509
2009,10,reg,SD,PHI,31,23,54,2009111511
2009,10,reg,IND,NE,35,34,69,2009111512
2009,10,reg,CLE,BAL,0,16,16,2009111600
2009,11,reg,CAR,MIA,17,24,41,2009111900
2009,11,reg,BAL,IND,15,17,32,2009112200
2009,11,reg,TB,NO,7,38,45,2009112208
2009,11,reg,NYG,ATL,34,31,65,2009112207
2009,11,reg,MIN,SEA,35,9,44,2009112206
2009,11,reg,KC,PIT,27,24,51,2009112205
2009,11,reg,JAC,BUF,18,15,33,2009112204
2009,11,reg,DAL,WAS,7,6,13,2009112201
2009,11,reg,DET,CLE,38,37,75,2009112202
2009,11,reg,GB,SF,30,24,54,2009112203
2009,11,reg,STL,ARI,13,21,34,2009112209
2009,11,reg,DEN,SD,3,32,35,2009112210
2009,11,reg,OAK,CIN,20,17,37,2009112212
2009,11,reg,NE,NYJ,31,14,45,2009112211
2009,11,reg,CHI,PHI,20,24,44,2009112213
2009,11,reg,HOU,TEN,17,20,37,2009112300
2009,12,reg,DET,GB,12,34,46,2009112600
2009,12,reg,DAL,OAK,24,7,31,2009112601
2009,12,reg,DEN,NYG,26,6,32,2009112602
2009,12,reg,BUF,MIA,31,14,45,2009112901
2009,12,reg,ATL,TB,20,17,37,2009112900
2009,12,reg,CIN,CLE,16,7,23,2009112902
2009,12,reg,STL,SEA,17,27,44,2009112907
2009,12,reg,HOU,IND,27,35,62,2009112903
2009,12,reg,NYJ,CAR,17,6,23,2009112905
2009,12,reg,PHI,WAS,27,24,51,2009112906
2009,12,reg,SF,JAC,20,3,23,2009112910
2009,12,reg,SD,KC,43,14,57,2009112909
2009,12,reg,TEN,ARI,20,17,37,2009112908
2009,12,reg,MIN,CHI,36,10,46,2009112904
2009,12,reg,BAL,PIT,20,17,37,2009112911
2009,12,reg,NO,NE,38,17,55,2009113000
2009,13,reg,BUF,NYJ,13,19,32,2009120300
2009,13,reg,ATL,PHI,7,34,41,2009120600
2009,13,reg,MIA,NE,22,21,43,2009120613
2009,13,reg,WAS,NO,30,33,63,2009120608
2009,13,reg,PIT,OAK,24,27,51,2009120607
2009,13,reg,KC,DEN,13,44,57,2009120606
2009,13,reg,CAR,TB,16,6,22,2009120601
2009,13,reg,CHI,STL,17,9,26,2009120602
2009,13,reg,CIN,DET,23,13,36,2009120603
2009,13,reg,IND,TEN,27,17,44,2009120604
2009,13,reg,JAC,HOU,23,18,41,2009120605
2009,13,reg,CLE,SD,23,30,53,2009120609
2009,13,reg,SEA,SF,20,17,37,2009120612
2009,13,reg,NYG,DAL,31,24,55,2009120611
2009,13,reg,ARI,MIN,30,17,47,2009120610
2009,13,reg,GB,BAL,27,14,41,2009120700
2009,14,reg,CLE,PIT,13,6,19,2009121000
2009,14,reg,HOU,SEA,34,7,41,2009121303
2009,14,reg,KC,BUF,10,16,26,2009121306
2009,14,reg,MIN,CIN,30,10,40,2009121307
2009,14,reg,NE,CAR,20,10,30,2009121308
2009,14,reg,TB,NYJ,3,26,29,2009121309
2009,14,reg,IND,DEN,28,16,44,2009121304
2009,14,reg,JAC,MIA,10,14,24,2009121305
2009,14,reg,CHI,GB,14,21,35,2009121302
2009,14,reg,BAL,DET,48,3,51,2009121301
2009,14,reg,ATL,NO,23,26,49,2009121300
2009,14,reg,TEN,STL,47,7,54,2009121310
2009,14,reg,OAK,WAS,13,34,47,2009121311
2009,14,reg,DAL,SD,17,20,37,2009121312
2009,14,reg,NYG,PHI,38,45,83,2009121313
2009,14,reg,SF,ARI,24,9,33,2009121400
2009,15,reg,JAC,IND,31,35,66,2009121700
2009,15,reg,NO,DAL,17,24,41,2009121900
2009,15,reg,STL,HOU,13,16,29,2009122007
2009,15,reg,KC,CLE,34,41,75,2009122003
2009,15,reg,NYJ,ATL,7,10,17,2009122004
2009,15,reg,BUF,NE,10,17,27,2009122001
2009,15,reg,TEN,MIA,27,24,51,2009122008
2009,15,reg,DET,ARI,24,31,55,2009122002
2009,15,reg,DEN,OAK,19,20,39,2009122009
2009,15,reg,SD,CIN,27,24,51,2009122010
2009,15,reg,PIT,GB,37,36,73,2009122006
2009,15,reg,BAL,CHI,31,7,38,2009122000
2009,15,reg,PHI,SF,27,13,40,2009122005
2009,15,reg,SEA,TB,7,24,31,2009122011
2009,15,reg,CAR,MIN,26,7,33,2009122012
2009,15,reg,WAS,NYG,12,45,57,2009122100
2009,16,reg,TEN,SD,17,42,59,2009122500
2009,16,reg,ATL,BUF,31,3,34,2009122700
2009,16,reg,PIT,BAL,23,20,43,2009122709
2009,16,reg,NO,TB,17,20,37,2009122707
2009,16,reg,NE,JAC,35,7,42,2009122706
2009,16,reg,NYG,CAR,9,41,50,2009122705
2009,16,reg,MIA,HOU,20,27,47,2009122704
2009,16,reg,CIN,KC,17,10,27,2009122701
2009,16,reg,CLE,OAK,23,9,32,2009122702
2009,16,reg,GB,SEA,48,10,58,2009122703
2009,16,reg,ARI,STL,31,10,41,2009122710
2009,16,reg,SF,DET,20,6,26,2009122711
2009,16,reg,PHI,DEN,30,27,57,2009122708
2009,16,reg,IND,NYJ,15,29,44,2009122712
2009,16,reg,WAS,DAL,0,17,17,2009122713
2009,16,reg,CHI,MIN,36,30,66,2009122800
2009,17,reg,BUF,IND,30,7,37,2010010300
2009,17,reg,CAR,NO,23,10,33,2010010301
2009,17,reg,TB,ATL,10,20,30,2010010310
2009,17,reg,STL,SF,6,28,34,2010010309
2009,17,reg,MIN,NYG,44,7,51,2010010307
2009,17,reg,MIA,PIT,24,30,54,2010010306
2009,17,reg,HOU,NE,34,27,61,2010010305
2009,17,reg,DET,CHI,23,37,60,2010010304
2009,17,reg,CLE,JAC,23,17,40,2010010302
2009,17,reg,DEN,KC,24,44,68,2010010312
2009,17,reg,ARI,GB,7,33,40,2010010311
2009,17,reg,SD,WAS,23,20,43,2010010314
2009,17,reg,OAK,BAL,13,21,34,2010010313
2009,17,reg,DAL,PHI,24,0,24,2010010303
2009,17,reg,SEA,TEN,13,17,30,2010010315
2009,17,reg,NYJ,CIN,37,0,37,2010010308
2009,18,post,CIN,NYJ,14,24,38,2010010901
2009,18,post,DAL,PHI,34,14,48,2010010900
2009,18,post,NE,BAL,14,33,47,2010011001
2009,18,post,ARI,GB,51,45,96,2010011000
2009,18,post,NO,ARI,45,14,59,2010011601
2009,18,post,IND,BAL,20,3,23,2010011600
2009,18,post,MIN,DAL,34,3,37,2010011700
2009,18,post,SD,NYJ,14,17,31,2010011701
2009,18,post,IND,NYJ,30,17,47,2010012400
2009,18,post,NO,MIN,31,28,59,2010012401
2009,18,post,APR,NPR,41,34,75,2010013100
2009,18,post,IND,NO,17,31,48,2010020700
2010,1,reg,NO,MIN,14,9,23,2010090900
2010,1,reg,TB,CLE,17,14,31,2010091200
2010,1,reg,PIT,ATL,15,9,24,2010091209
2010,1,reg,CHI,DET,19,14,33,2010091207
2010,1,reg,NYG,CAR,31,18,49,2010091206
2010,1,reg,TEN,OAK,38,13,51,2010091205
2010,1,reg,JAC,DEN,24,17,41,2010091204
2010,1,reg,BUF,MIA,10,15,25,2010091201
2010,1,reg,NE,CIN,38,24,62,2010091202
2010,1,reg,HOU,IND,34,24,58,2010091203
2010,1,reg,PHI,GB,20,27,47,2010091210
2010,1,reg,STL,ARI,13,17,30,2010091208
2010,1,reg,SEA,SF,31,6,37,2010091211
2010,1,reg,WAS,DAL,13,7,20,2010091212
2010,1,reg,NYJ,BAL,9,10,19,2010091300
2010,1,reg,KC,SD,21,14,35,2010091301
2010,2,reg,GB,BUF,34,7,41,2010091901
2010,2,reg,CIN,BAL,15,10,25,2010091912
2010,2,reg,CAR,TB,7,20,27,2010091908
2010,2,reg,ATL,ARI,41,7,48,2010091907
2010,2,reg,DET,PHI,32,35,67,2010091906
2010,2,reg,DAL,CHI,20,27,47,2010091905
2010,2,reg,TEN,PIT,11,19,30,2010091904
2010,2,reg,MIN,MIA,10,14,24,2010091902
2010,2,reg,CLE,KC,14,16,30,2010091903
2010,2,reg,OAK,STL,16,14,30,2010091910
2010,2,reg,DEN,SEA,31,14,45,2010091909
2010,2,reg,NYJ,NE,28,14,42,2010091911
2010,2,reg,SD,JAC,38,13,51,2010091913
2010,2,reg,WAS,HOU,27,30,57,2010091900
2010,2,reg,IND,NYG,38,14,52,2010091914
2010,2,reg,SF,NO,22,25,47,2010092000
2010,3,reg,NYG,TEN,10,29,39,2010092600
2010,3,reg,CAR,CIN,7,20,27,2010092601
2010,3,reg,TB,PIT,13,38,51,2010092602
2010,3,reg,NE,BUF,38,30,68,2010092603
2010,3,reg,HOU,DAL,13,27,40,2010092608
2010,3,reg,MIN,DET,24,10,34,2010092605
2010,3,reg,NO,ATL,24,27,51,2010092606
2010,3,reg,KC,SF,31,10,41,2010092609
2010,3,reg,BAL,CLE,24,17,41,2010092604
2010,3,reg,STL,WAS,30,16,46,2010092607
2010,3,reg,JAC,PHI,3,28,31,2010092610
2010,3,reg,DEN,IND,13,27,40,2010092611
2010,3,reg,ARI,OAK,24,23,47,2010092612
2010,3,reg,SEA,SD,27,20,47,2010092613
2010,3,reg,MIA,NYJ,23,31,54,2010092614
2010,3,reg,CHI,GB,20,17,37,2010092700
2010,4,reg,BUF,NYJ,14,38,52,2010100300
2010,4,reg,CLE,CIN,23,20,43,2010100301
2010,4,reg,PIT,BAL,14,17,31,2010100302
2010,4,reg,TEN,DEN,20,26,46,2010100303
2010,4,reg,GB,DET,28,26,54,2010100304
2010,4,reg,ATL,SF,16,14,30,2010100305
2010,4,reg,NO,CAR,16,14,30,2010100306
2010,4,reg,STL,SEA,20,3,23,2010100307
2010,4,reg,JAC,IND,31,28,59,2010100308
2010,4,reg,OAK,HOU,24,31,55,2010100309
2010,4,reg,PHI,WAS,12,17,29,2010100310
2010,4,reg,SD,ARI,41,10,51,2010100311
2010,4,reg,NYG,CHI,17,3,20,2010100312
2010,4,reg,MIA,NE,14,41,55,2010100400
2010,5,reg,BUF,JAC,26,36,62,2010101000
2010,5,reg,BAL,DEN,31,17,48,2010101001
2010,5,reg,IND,KC,19,9,28,2010101002
2010,5,reg,WAS,GB,16,13,29,2010101003
2010,5,reg,DET,STL,44,6,50,2010101004
2010,5,reg,CAR,CHI,6,23,29,2010101005
2010,5,reg,CIN,TB,21,24,45,2010101006
2010,5,reg,HOU,NYG,10,34,44,2010101008
2010,5,reg,CLE,ATL,10,20,30,2010101007
2010,5,reg,ARI,NO,30,20,50,2010101009
2010,5,reg,DAL,TEN,27,34,61,2010101010
2010,5,reg,OAK,SD,35,27,62,2010101011
2010,5,reg,SF,PHI,24,27,51,2010101012
2010,5,reg,NYJ,MIN,29,20,49,2010101100
2010,6,reg,GB,MIA,20,23,43,2010101700
2010,6,reg,STL,SD,20,17,37,2010101701
2010,6,reg,NE,BAL,23,20,43,2010101702
2010,6,reg,PIT,CLE,28,10,38,2010101703
2010,6,reg,HOU,KC,35,31,66,2010101704
2010,6,reg,NYG,DET,28,20,48,2010101705
2010,6,reg,PHI,ATL,31,17,48,2010101706
2010,6,reg,TB,NO,6,31,37,2010101708
2010,6,reg,CHI,SEA,20,23,43,2010101707
2010,6,reg,DEN,NYJ,20,24,44,2010101709
2010,6,reg,SF,OAK,17,9,26,2010101710
2010,6,reg,MIN,DAL,24,21,45,2010101711
2010,6,reg,WAS,IND,24,27,51,2010101712
2010,6,reg,JAC,TEN,3,30,33,2010101800
2010,7,reg,ATL,CIN,39,32,71,2010102400
2010,7,reg,MIA,PIT,22,23,45,2010102401
2010,7,reg,BAL,BUF,37,34,71,2010102402
2010,7,reg,KC,JAC,42,20,62,2010102403
2010,7,reg,NO,CLE,17,30,47,2010102404
2010,7,reg,CHI,WAS,14,17,31,2010102405
2010,7,reg,CAR,SF,23,20,43,2010102406
2010,7,reg,TEN,PHI,37,19,56,2010102408
2010,7,reg,TB,STL,18,17,35,2010102407
2010,7,reg,SEA,ARI,22,10,32,2010102409
2010,7,reg,SD,NE,20,23,43,2010102410
2010,7,reg,DEN,OAK,14,59,73,2010102411
2010,7,reg,GB,MIN,28,24,52,2010102412
2010,7,reg,DAL,NYG,35,41,76,2010102500
2010,8,reg,SF,DEN,24,16,40,2010103100
2010,8,reg,DAL,JAC,17,35,52,2010103101
2010,8,reg,CIN,MIA,14,22,36,2010103102
2010,8,reg,KC,BUF,13,10,23,2010103103
2010,8,reg,DET,WAS,37,25,62,2010103104
2010,8,reg,STL,CAR,20,10,30,2010103105
2010,8,reg,NYJ,GB,0,9,9,2010103106
2010,8,reg,SD,TEN,33,25,58,2010103107
2010,8,reg,NE,MIN,28,18,46,2010103108
2010,8,reg,ARI,TB,35,38,73,2010103109
2010,8,reg,OAK,SEA,33,3,36,2010103110
2010,8,reg,NO,PIT,20,10,30,2010103111
2010,8,reg,IND,HOU,30,17,47,2010110100
2010,9,reg,DET,NYJ,20,23,43,2010110700
2010,9,reg,BAL,MIA,26,10,36,2010110701
2010,9,reg,CLE,NE,34,14,48,2010110702
2010,9,reg,HOU,SD,23,29,52,2010110703
2010,9,reg,BUF,CHI,19,22,41,2010110704
2010,9,reg,MIN,ARI,27,24,51,2010110705
2010,9,reg,ATL,TB,27,21,48,2010110706
2010,9,reg,CAR,NO,3,34,37,2010110707
2010,9,reg,SEA,NYG,7,41,48,2010110708
2010,9,reg,PHI,IND,26,24,50,2010110709
2010,9,reg,OAK,KC,23,20,43,2010110710
2010,9,reg,GB,DAL,45,7,52,2010110711
2010,9,reg,CIN,PIT,21,27,48,2010110800
2010,10,reg,ATL,BAL,26,21,47,2010111100
2010,10,reg,BUF,DET,14,12,26,2010111406
2010,10,reg,TB,CAR,31,16,47,2010111405
2010,10,reg,JAC,HOU,31,24,55,2010111403
2010,10,reg,IND,CIN,23,17,40,2010111402
2010,10,reg,CLE,NYJ,20,26,46,2010111401
2010,10,reg,MIA,TEN,29,17,46,2010111400
2010,10,reg,CHI,MIN,27,13,40,2010111404
2010,10,reg,DEN,KC,49,29,78,2010111407
2010,10,reg,SF,STL,23,20,43,2010111410
2010,10,reg,ARI,SEA,18,36,54,2010111409
2010,10,reg,NYG,DAL,20,33,53,2010111408
2010,10,reg,PIT,NE,26,39,65,2010111411
2010,10,reg,WAS,PHI,28,59,87,2010111500
2010,11,reg,MIA,CHI,0,16,16,2010111800
2010,11,reg,CAR,BAL,13,37,50,2010112100
2010,11,reg,KC,ARI,31,13,44,2010112109
2010,11,reg,TEN,WAS,16,19,35,2010112108
2010,11,reg,MIN,GB,3,31,34,2010112106
2010,11,reg,DAL,DET,35,19,54,2010112105
2010,11,reg,JAC,CLE,24,20,44,2010112104
2010,11,reg,NYJ,HOU,30,27,57,2010112101
2010,11,reg,CIN,BUF,31,49,80,2010112102
2010,11,reg,PIT,OAK,35,3,38,2010112103
2010,11,reg,STL,ATL,17,34,51,2010112110
2010,11,reg,NO,SEA,34,19,53,2010112107
2010,11,reg,SF,TB,0,21,21,2010112111
2010,11,reg,NE,IND,31,28,59,2010112112
2010,11,reg,PHI,NYG,27,17,44,2010112113
2010,11,reg,SD,DEN,35,14,49,2010112200
2010,12,reg,DET,NE,24,45,69,2010112500
2010,12,reg,DAL,NO,27,30,57,2010112501
2010,12,reg,NYJ,CIN,26,10,36,2010112502
2010,12,reg,WAS,MIN,13,17,30,2010112803
2010,12,reg,CLE,CAR,24,23,47,2010112807
2010,12,reg,BUF,PIT,16,19,35,2010112801
2010,12,reg,NYG,JAC,24,20,44,2010112800
2010,12,reg,HOU,TEN,20,0,20,2010112802
2010,12,reg,ATL,GB,20,17,37,2010112805
2010,12,reg,SEA,KC,24,42,66,2010112808
2010,12,reg,OAK,MIA,17,33,50,2010112809
2010,12,reg,BAL,TB,17,10,27,2010112806
2010,12,reg,CHI,PHI,31,26,57,2010112804
2010,12,reg,DEN,STL,33,36,69,2010112810
2010,12,reg,IND,SD,14,36,50,2010112811
2010,12,reg,ARI,SF,6,27,33,2010112900
2010,13,reg,PHI,HOU,34,24,58,2010120200
2010,13,reg,MIN,BUF,38,14,52,2010120500
2010,13,reg,CIN,NO,30,34,64,2010120508
2010,13,reg,GB,SF,34,16,50,2010120506
2010,13,reg,DET,CHI,20,24,44,2010120505
2010,13,reg,NYG,WAS,31,7,38,2010120504
2010,13,reg,KC,DEN,10,6,16,2010120503
2010,13,reg,TEN,JAC,6,17,23,2010120502
2010,13,reg,MIA,CLE,10,13,23,2010120501
2010,13,reg,SD,OAK,13,28,41,2010120509
2010,13,reg,SEA,CAR,31,14,45,2010120512
2010,13,reg,ARI,STL,6,19,25,2010120511
2010,13,reg,IND,DAL,35,38,73,2010120510
2010,13,reg,TB,ATL,24,28,52,2010120507
2010,13,reg,BAL,PIT,10,13,23,2010120513
2010,13,reg,NE,NYJ,45,3,48,2010120600
2010,14,reg,TEN,IND,28,30,58,2010120900
2010,14,reg,JAC,OAK,38,31,69,2010121203
2010,14,reg,CAR,ATL,10,31,41,2010121207
2010,14,reg,BUF,CLE,13,6,19,2010121201
2010,14,reg,PIT,CIN,23,7,30,2010121202
2010,14,reg,WAS,TB,16,17,33,2010121204
2010,14,reg,DET,GB,7,3,10,2010121205
2010,14,reg,NO,STL,31,13,44,2010121208
2010,14,reg,SF,SEA,40,21,61,2010121209
2010,14,reg,CHI,NE,7,36,43,2010121200
2010,14,reg,SD,KC,31,0,31,2010121212
2010,14,reg,ARI,DEN,43,13,56,2010121211
2010,14,reg,NYJ,MIA,6,10,16,2010121210
2010,14,reg,DAL,PHI,27,30,57,2010121213
2010,14,reg,MIN,NYG,3,21,24,2010121301
2010,14,reg,HOU,BAL,28,34,62,2010121300
2010,15,reg,SD,SF,34,7,41,2010121600
2010,15,reg,STL,KC,13,27,40,2010121900
2010,15,reg,BAL,NO,30,24,54,2010121909
2010,15,reg,TB,DET,20,23,43,2010121908
2010,15,reg,CAR,ARI,19,12,31,2010121907
2010,15,reg,NYG,PHI,31,38,69,2010121906
2010,15,reg,MIA,BUF,14,17,31,2010121901
2010,15,reg,CIN,CLE,19,17,36,2010121902
2010,15,reg,IND,JAC,34,24,58,2010121903
2010,15,reg,TEN,HOU,31,17,48,2010121904
2010,15,reg,DAL,WAS,33,30,63,2010121905
2010,15,reg,SEA,ATL,18,34,52,2010121910
2010,15,reg,OAK,DEN,39,23,62,2010121912
2010,15,reg,PIT,NYJ,17,22,39,2010121911
2010,15,reg,NE,GB,31,27,58,2010121913
2010,15,reg,MIN,CHI,14,40,54,2010122000
2010,16,reg,PIT,CAR,27,3,30,2010122300
2010,16,reg,ARI,DAL,27,26,53,2010122500
2010,16,reg,CLE,BAL,10,20,30,2010122602
2010,16,reg,KC,TEN,34,14,48,2010122603
2010,16,reg,BUF,NE,3,34,37,2010122601
2010,16,reg,CHI,NYJ,38,34,72,2010122600
2010,16,reg,STL,SF,25,17,42,2010122606
2010,16,reg,JAC,WAS,17,20,37,2010122608
2010,16,reg,MIA,DET,27,34,61,2010122607
2010,16,reg,DEN,HOU,24,23,47,2010122609
2010,16,reg,OAK,IND,26,31,57,2010122610
2010,16,reg,CIN,SD,34,20,54,2010122612
2010,16,reg,GB,NYG,45,17,62,2010122611
2010,16,reg,TB,SEA,38,15,53,2010122605
2010,16,reg,ATL,NO,14,17,31,2010122700
2010,16,reg,PHI,MIN,14,24,38,2010122800
2010,17,reg,ATL,CAR,31,10,41,2011010211
2010,17,reg,CLE,PIT,9,41,50,2011010203
2010,17,reg,DET,MIN,20,13,33,2011010209
2010,17,reg,BAL,CIN,13,7,20,2011010202
2010,17,reg,NE,MIA,38,7,45,2011010200
2010,17,reg,NYJ,BUF,38,7,45,2011010201
2010,17,reg,KC,OAK,10,31,41,2011010206
2010,17,reg,NO,TB,13,23,36,2011010212
2010,17,reg,GB,CHI,10,3,13,2011010210
2010,17,reg,WAS,NYG,14,17,31,2011010208
2010,17,reg,IND,TEN,23,20,43,2011010205
2010,17,reg,HOU,JAC,34,17,51,2011010204
2010,17,reg,PHI,DAL,13,14,27,2011010207
2010,17,reg,DEN,SD,28,33,61,2011010213
2010,17,reg,SF,ARI,38,7,45,2011010214
2010,17,reg,SEA,STL,16,6,22,2011010215
2010,18,post,SEA,NO,41,36,77,2011010801
2010,18,post,IND,NYJ,16,17,33,2011010800
2010,18,post,KC,BAL,7,30,37,2011010900
2010,18,post,PHI,GB,16,21,37,2011010901
2010,18,post,PIT,BAL,31,24,55,2011011500
